Interest / Discount on Advances / Bills,Income from Investments,Interest on Balance with RBI and Other Inter-Bank funds,Others,Total Income,Payments to and Provisions for Employees,Operating Expenses (excludes Employee Cost & Depreciation),Total Provisions and Contingencies,Total Expenditure,Net Profit / Loss for The Year,Total Reserves and Surplus,Total ShareHolders Funds,Deposits,Borrowings,Other Liabilities and Provisions,Cash and Balances with Reserve Bank of India,Balances with Banks Money at Call and Short Notice,Investments,Advances,Fixed Assets,Other Assets,Capital Adequacy Ratios (%),Tier 1 (%),Tier 2 (%),a) % of Share by Govt.,i) % of Gross NPA,ii) % of Net NPA,Return on Assets %,Cash EPS (Rs.),Book Value [Incl. Reval Reserve]/Share (Rs.),Operating Revenue / Share (Rs.),Net Profit/Share (Rs.),Interest Income/ Employee (Rs.),Net Profit/ Employee (Rs.),Business/ Employee (Rs.),Interest Income/ Branch (Rs.),Net Profit/ Branches (Rs.),Business/ Branches (Rs.),ROCE (%),CASA (%),Net Profit Margin (%),Operating Profit Margin (%),Return on Assets (%),Net Interest Margin (X),Cost to Income (%),Interest Income/Total Assets (%),Non-Interest Income/Total Assets (%),Operating Profit/Total Assets (%),Operating Expenses/Total Assets (%),Interest Expenses/Total Assets (%),EV Per Net Sales (X),Price To Book Value (X),Price To Sales (X),Retention Ratios (%),rank
5.78046045249265,1.73666006529793,0.0348051816445616,0.0877395252071136,8.66343071395047,1.17355278146994,0.623389700097501,1.08390233597332,7.76287967936686,0.009005510345836,0.0626968605437571,6.31335948955227,76.7904927265509,10.8016930562226,6.09445472767426,4.2030292728216,3.12781514376429,22.405413978758,66.7587664697323,0.447244732589403,3.05772976387129,12.92,9.49,3.43,62.31,4.75,2.1,0.91,222.86,1445.6,1749.29,206.2,5241313.86,617837.58,98484254.1,79760764.56,9402069.66,1498704257.7,2.11,44.81,11.78,-1.61,0.9,2.83,34.09,7.63,1.02,-0.12,1.86,4.8,12.1,1.43,1.18,79.87,1
4.22204766901249,1.24397398790895,0.130035607964141,0.137271106930336,7.02849800359198,0.647778403564716,1.27553686308878,0.997000361077182,5.92011537723418,0.0110838347729264,0.0973567402476548,9.80056206118407,69.9230953170154,15.7536852009607,4.52265742083981,8.00172409610318,1.44255750304947,23.4515259988973,60.2203141785886,0.389077192732938,6.49480103062845,18.54,16.34,2.2,0.0,2.82,0.73,1.21,45.72,375.19,219.49,42.43,7851404.72,1517855.67,178222555.05,141607460.28,27375952.92,3214411215.22,2.2,44.99,19.33,-3.25,1.1,2.81,42.77,5.73,1.29,-0.18,2.0,2.91,17.01,2.03,3.47,100.0,1
4.81055856792609,1.26071456443904,0.10419243125732,0.213864130732569,7.87893170372254,0.61880293308902,1.13068685146892,1.91881603795661,7.21751435938711,0.0066141734433542,0.101383789288828,10.1998926995045,71.0062243402747,14.3429894610322,4.45089349918858,5.20104426941528,0.995992022715532,22.700074153834,62.6150643816023,0.426157163121228,8.06166800931158,19.12,16.47,2.65,0.0,3.7,1.05,1.11,24.6,331.63,207.74,21.5,8127663.04,841368.03,169975387.64,138540032.65,14341533.74,2897314471.05,2.7,44.92,10.35,-12.96,0.66,2.93,47.76,6.38,1.48,-0.82,1.84,3.45,15.9,2.1,3.36,100.0,0
5.27806237132236,1.22885296224564,0.119678988534546,0.217545512730701,8.54181872943936,0.581425321834377,1.22498917735933,2.38327780125989,8.36401250651222,0.0017780622292714,0.0922058061628723,9.28224491846179,69.9442249102189,16.1669381041111,4.60659097450883,9.28349059571586,1.34500799539038,17.1263488909025,62.4394805735649,0.471270300796746,9.33440164362962,17.53,14.49,3.04,0.0,4.86,1.56,0.2,8.51,301.05,221.98,5.77,8448227.33,219478.74,163410991.87,138328527.83,3593673.59,2675638457.82,2.68,41.19,2.59,-22.2,0.17,2.75,50.03,6.84,1.69,-1.51,1.89,4.08,12.93,1.26,1.71,100.0,1
5.15882634347991,1.41686880965639,0.0865609243026308,0.202414110333287,8.50392073483764,0.592676724829257,1.29543132977118,1.78883421629804,7.92007176360677,0.0058384897123087,0.0825995713115011,8.32416839558593,68.4736224762422,19.0732137129233,4.12899666369341,4.38192035613438,4.00820712669005,21.8439498108687,61.7727981917724,0.503952245585883,7.48917226894853,15.84,12.54,3.3,0.0,5.26,2.06,0.63,20.95,259.27,213.82,18.19,8877263.59,755022.33,168432242.98,135767335.06,11547180.99,2575973612.35,2.47,44.37,8.5,-15.37,0.58,2.71,44.28,6.86,1.63,-1.05,1.97,4.15,15.74,2.99,3.63,100.0,1
4.93794435933148,1.44407244949652,0.0560991473849563,0.183951336206387,8.20844379319051,0.623864524934692,1.31764794441459,2.21584616703367,8.16856700967432,0.0003987678351619,0.0910303158155043,9.17728126142093,65.6159859382843,21.4103582838159,3.79637306999073,5.13229305188995,1.15340500836085,22.2579916224617,63.5948920339847,0.574498779583538,7.28691805723111,16.57,13.04,3.53,0.0,6.77,3.4,0.04,3.29,247.2,178.37,1.07,7679456.55,46244.39,149842826.65,123630332.97,744480.96,2412295508.51,2.34,53.75,0.6,-23.35,0.03,2.69,51.64,6.62,1.58,-1.54,2.02,3.92,15.22,2.06,2.86,-409.74,1
5.50735503372941,1.59988981618912,0.0837684259903778,0.21456514861389,9.34937533716484,0.647060547743156,1.29670145030405,2.31188485991275,8.73765833498582,0.0061171700217901,0.0919143833616194,9.27107852696388,68.8946074192151,17.4624298592807,4.37188419454033,5.13044034436631,3.22515090461969,21.4131825240083,62.0265009422701,0.62295783911378,7.58176578302205,14.95,11.87,3.08,0.0,5.04,2.11,0.65,17.49,232.83,185.98,15.36,7867276.24,649854.14,139083338.45,134812826.57,11135832.93,2383317606.84,3.05,51.41,8.26,-17.98,0.61,3.0,46.42,7.4,1.94,-1.33,2.02,4.39,13.61,2.11,2.64,61.74,0
5.71691934129072,1.78461805125119,0.0561880482759337,0.242572510937972,9.58374942303771,0.64247726624906,1.19529724781139,1.49960714991344,8.01873196297043,0.0156501746006728,0.100269432396234,10.1176376957347,68.1236191109169,18.8834432842884,2.87529990906005,4.25547629366772,2.08657766581317,23.2185952770981,64.4709030786711,0.670482797779243,5.29796298390375,15.29,12.51,2.78,0.0,1.67,0.7,1.72,36.38,223.12,172.01,34.51,8175533.34,1640303.74,138973029.46,141143376.03,28318398.07,2399246842.98,3.15,47.33,20.06,-2.8,1.56,3.2,35.7,7.8,1.78,-0.21,1.92,4.59,13.19,1.99,2.58,85.51,2
5.59991474076975,1.97368493688005,0.0500636034637016,0.0568113441882696,9.49135435166172,0.674334614206204,1.23028826794328,1.30487061104332,7.89851952143906,0.0159283483022266,0.0956902156179176,9.67165779390356,69.8028427926433,17.2662215784435,3.25927999982855,4.29042007640988,3.52436641214962,28.6498268718502,60.849387504522,0.544302598049035,2.14169653701919,15.09,12.07,3.02,0.0,1.34,0.44,1.83,32.75,188.47,149.67,31.04,8401278.17,1742321.17,142913797.44,137035912.32,28419553.11,2331112269.6,2.99,44.78,20.73,-2.83,1.59,3.07,34.74,7.68,1.81,-0.21,1.99,4.6,14.52,2.97,3.74,85.21,1
5.72752059394712,2.17697097018045,0.0435178666048228,0.047178711241264,9.92743308332174,0.678769650392468,1.28781625764143,1.366859712076,8.3050578965319,0.0162237518678983,0.0985026571391467,9.97286356512151,73.306798689475,13.1224032758793,3.5979318602265,4.44658766356937,2.92172975874512,29.628165427072,60.0312661703069,0.628895534654095,2.34335544565252,16.07,12.62,3.45,0.0,1.22,0.4,1.78,140.08,813.47,652.16,132.33,7223280.39,1465739.42,120464715.54,127565176.52,25885373.02,2127440979.6,3.1,45.01,20.29,-3.87,1.62,3.11,34.53,7.99,1.93,-0.3,2.06,4.87,12.49,1.8,2.24,84.88,1
5.62784908861758,2.27477242967523,0.032669657147129,0.0464234477346855,9.90533668803672,0.697960827301662,1.22900865883922,1.21085623923797,8.38448281137346,0.0152085387666326,0.0958416923434433,9.72157500516942,74.1757988136387,12.9055129268307,3.19711325436121,4.34345235295234,1.65693536064911,33.397145753711,57.8357934824298,0.691694689574539,2.07497836068323,17.0,12.23,4.77,0.0,1.06,0.32,1.7,118.2,707.5,580.88,110.68,7171993.98,1366568.93,118619441.57,139612606.06,26602120.7,2309088574.73,2.82,44.37,19.05,-5.04,1.52,2.83,32.72,7.98,1.92,-0.4,2.03,5.14,12.61,1.84,2.24,83.7,1
7.74345933172608,1.8629016301439,0.0687552606938121,0.112477403381604,11.169012285352,1.21180150919544,2.93417687503816,1.2800970529817,10.8917846014205,0.002772276839315,0.0743635004880354,10.9154508278214,54.3620882376955,28.0648529384001,6.65760799608297,2.90904568409186,0.663175351720212,27.8353929059429,61.6327930903691,0.776259581419787,6.18333951601494,13.77,13.27,0.5,0.0,0.0,0.0,0.0,1.38,31.37,28.13,0.8,6606752.24,187132.4,78298045.97,267917105.7,7588595.64,3175143411.07,1.66,51.74,2.83,-11.28,0.27,4.52,50.38,9.78,1.38,-1.1,4.34,5.26,10.1,1.78,1.98,100.0,1
7.79792815568859,2.62551574928754,0.0539676837327513,0.157479470564422,11.7891574017228,1.02384444009533,2.40462492057662,3.21778627939335,13.7088640513028,-0.0191970664958002,0.0705943147605502,10.2832163988837,43.6379326060788,38.4698633515728,7.60898764346476,2.26535585695481,0.54347039284077,30.431942541709,57.3693904305887,0.695527625931298,8.69431315197546,13.38,13.3,0.08,0.0,0.0,0.0,0.0,-5.32,31.9,32.99,-5.95,7846558.06,-1416383.34,74524444.02,341967881.47,-61728672.41,3247916609.91,1.4,32.16,-18.05,-28.9,-1.91,3.77,58.11,10.63,1.15,-3.07,3.63,6.85,8.15,0.66,0.64,100.0,2
4.680770734862,2.33612660859363,0.0138708732357702,0.115913606052605,7.70807835111385,0.668834486567743,1.16988464146813,0.116697169827459,8.87097073263691,-0.0116289238152306,0.0800167551056955,10.8617849726345,42.1563352088221,41.8598849202015,5.12199489834187,2.48200106157938,3.24027546513482,34.9764865072112,51.6208764358208,0.568358881300615,7.11201361175886,15.47,15.28,0.19,0.0,0.0,0.0,0.0,1.82,37.98,24.99,-4.07,9748039.81,-1586177.94,127911637.92,493726132.23,-80337946.28,6478565892.56,-1.1,12.93,-16.27,-24.12,-1.16,1.91,47.19,7.14,0.56,-1.72,3.52,5.23,13.62,1.45,2.21,115.12,1
3.73296180893831,3.19420190518224,0.0065365066663673,0.124470262372374,7.94173704147433,0.534278405231482,0.642687988588066,0.319387784620604,7.26254894673719,0.0067918019085967,0.0936803915391204,12.0585822751754,38.095266699747,45.2789981803693,4.56715284470825,2.41136236132449,1.45505641866776,48.3729393998649,41.2304898712601,0.619766743929704,5.91038520495308,18.0,17.68,0.32,0.0,0.0,0.0,0.0,3.0,44.82,26.23,2.52,15359485.04,1477989.85,172623134.85,595333640.0,57286886.67,6690872706.67,1.04,11.84,9.62,-2.89,0.67,1.42,20.46,7.05,0.88,-0.2,1.3,5.63,13.28,1.06,1.8,64.53,2
4.53676482257525,2.93223071467941,0.0510076439247408,0.0876429190316732,8.51092986551493,0.511431650202934,0.50732143802861,0.654174593610573,7.6017437998653,0.0090918606564962,0.100552819079516,13.086746161677,35.8490922672198,44.8130727215115,6.25108884959173,2.70711412641586,1.84175843614362,44.9998689368352,44.0458539193147,0.701277090176628,5.70412749111401,18.9,18.54,0.36,0.0,0.0,0.0,0.0,3.4,43.18,25.1,3.0,21850741.36,2611364.4,229474795.9,1153069527.03,137802405.41,12109447000.0,1.66,5.2,11.95,0.07,0.9,1.79,21.06,7.6,0.9,0.0,1.13,5.8,12.61,1.37,2.36,99.99,0
3.17887539886173,1.66862534705009,0.0098688831006462,0.0754901962109707,5.47794662880981,0.346938557550527,0.288238981628601,0.369190861089792,4.84681127599657,0.0063113535281324,0.138388914297132,18.429868810098,11.1113484449817,64.7747927635942,5.68398998132618,2.56974900726471,1.35605213311853,27.161302297814,61.7811414296118,0.909627122502716,6.22212800968827,22.04,21.5,0.54,0.0,0.0,0.0,0.0,1.5,40.18,10.76,1.38,15171860.29,1941177.96,224193243.24,561358830.77,71823584.62,8295150000.0,1.06,5.41,12.79,1.74,0.63,1.14,19.34,4.93,0.54,0.08,0.69,3.78,19.35,1.2,4.49,81.79,2
3.68863133789982,1.78636220905211,0.17383109778513,0.0462821475993451,6.63212329384018,0.900590568174131,0.572174572317955,1.31615408648196,6.36919761684512,0.0026292567699505,0.0709494476983362,7.26243804575678,87.1778273253018,3.47438664327582,2.08534874623463,4.30756797688527,5.7811355177211,28.3059278249485,55.3835488093892,0.811801737720776,5.41001889390413,14.5,11.73,2.77,73.15,11.78,4.8,0.26,3.95,86.72,68.0,3.14,7259708.46,335158.96,181726918.18,74152839.08,3423414.14,1856213235.2,1.61,46.55,4.61,-11.83,0.26,2.18,43.07,5.69,0.93,-0.67,1.54,3.51,15.68,0.44,0.52,79.61,1
4.23209737346,1.94868985700211,0.150608509559272,0.0740993042048999,7.42179906466326,0.965843641266398,0.56781729160713,1.66253511669403,7.26143354913345,0.0016036551552981,0.0704739577498795,7.21362501313031,87.7601017495486,3.39831837764122,1.62795406642738,3.48704525827675,5.34579852455349,31.173495256691,53.483470862431,0.874235667485742,5.63595443056201,14.32,11.49,2.83,76.87,14.12,5.73,0.15,2.86,86.79,77.07,1.93,7932041.28,198583.4,174904476.63,74983532.92,1877257.59,1653414943.82,1.85,44.54,2.5,-13.36,0.16,2.41,44.1,6.4,1.01,-0.85,1.61,3.98,14.16,0.46,0.48,100.0,2
4.31159622284247,1.84582030096793,0.302193694213357,0.017124814957195,7.59320434854489,0.838084230518139,0.530178251807637,1.73383183619513,7.55273200028156,0.0004047234826333,0.073447061286047,7.50692778520308,84.7327802341136,6.04640558801793,1.7138875965188,4.62253831988844,4.52590861709974,28.948538408179,56.8011416286483,0.871477920648026,4.23039510553647,14.14,11.91,2.24,83.19,14.21,5.78,0.04,1.4,92.55,79.85,0.5,7821932.47,48878.96,170930059.65,76420502.41,477548.86,1669991538.78,1.8,42.97,0.62,-16.61,0.04,2.09,41.81,6.47,1.11,-1.07,1.44,4.37,13.71,0.38,0.41,100.0,2
4.52754815778567,1.82024386467732,0.24406623884866,0.0292509397967707,7.57309515384397,0.898530853870135,0.515812992501472,2.96415975307603,8.86033909875878,-0.012872439449148,0.0566053946279283,5.77936140506505,87.2353843565489,5.07464189987306,1.91061233851302,4.14596456393427,5.56925480017755,26.0827615777679,59.1327852528602,0.80325883445354,4.26597497080648,9.73,7.49,2.24,75.41,15.5,6.56,-1.25,-20.41,97.28,111.45,-21.67,7246186.98,-1408768.54,160186321.72,73415724.71,-14273129.2,1622949412.08,1.7,42.16,-19.44,-33.81,-1.28,2.21,58.8,6.62,0.95,-2.23,1.48,4.4,14.17,1.07,0.86,100.0,0
4.15667652655596,1.821158505,0.261339949944511,0.0279800963686332,7.42679610007494,1.19723682837747,0.491507189388351,2.94804552602464,9.03065314356278,-0.0160385704348784,0.0529127674663087,5.36337106624563,83.8601394748,7.94572451513724,2.83076624958982,3.75919280268561,8.70597407962941,26.1554070543845,56.6358935225973,0.82907814670643,3.91445439399679,9.2,7.12,2.08,62.25,18.38,11.24,-1.6,-42.41,148.79,173.86,-44.49,6408236.15,-1639961.57,143658746.44,68732301.73,-17589603.61,1540829032.22,1.38,40.98,-25.59,-44.09,-1.6,1.94,63.44,6.26,1.15,-2.76,1.76,4.31,14.6,0.7,0.55,100.0,2
4.57551328345022,1.74602757025924,0.187997024421635,0.0535587446624331,7.80577194733723,0.752532292292754,0.490556731211803,1.83809502456893,7.62185638246219,0.0018391556487504,0.0575033087240295,5.80941346996875,86.30815672055,5.65897697938814,2.22345283009307,3.49978214862607,8.76287282276172,25.9221880843454,58.2362014216945,0.870884901383122,2.70807062118912,11.66,8.91,2.75,65.01,12.53,7.81,0.19,8.22,196.65,222.16,6.23,6395648.26,179223.45,140856500.49,68140663.59,1909486.6,1500716584.03,2.06,41.82,2.8,-16.13,0.18,2.08,40.22,6.56,1.24,-1.05,1.3,4.48,14.16,0.84,0.68,100.0,1
5.16122750690803,1.80308990332286,0.109456164536724,0.0321640797802234,8.13637192236761,0.962847146481536,0.472104440929527,2.42597714087792,8.73188537936248,-0.0059551345699487,0.0568144471229031,5.74028882582469,82.867700865847,8.95356520379389,2.43844360616123,3.9675529674188,7.06393375775854,23.6512056225676,61.7817941239376,0.782559882561102,2.75295214738311,11.28,8.41,2.87,62.08,12.9,8.61,-0.61,-18.23,195.1,241.52,-20.24,6698259.9,-561347.44,136350747.6,70154363.76,-5879284.02,1428072378.85,1.87,37.17,-8.38,-22.88,-0.59,2.29,48.18,7.1,1.03,-1.62,1.49,4.81,12.71,0.47,0.35,100.0,2
5.76702176043237,1.75690364335751,0.104792771362311,0.0478574374110773,8.65293926941911,1.21606189345331,0.461504215909739,1.47400542585396,8.14549529480871,0.0050744397461039,0.0641578887699939,6.47726564540745,83.1013953143004,7.56970107416527,2.85163796612687,4.01518165074844,5.25567115771441,25.0744132267787,63.0719721228853,0.588642833749024,1.9941190081242,12.89,9.67,3.23,59.86,6.55,4.06,0.53,18.5,210.72,249.74,16.51,6782158.44,448320.4,129142340.02,70602682.93,4667042.68,1344379634.15,2.03,36.65,6.61,-6.1,0.5,2.74,37.13,7.67,0.97,-0.46,1.73,4.93,11.87,0.71,0.58,79.48,2
5.8851594615253,1.86509056576295,0.0658115716451541,0.0367156043335059,8.68427145587318,1.18281511323209,0.449723912608395,1.46104632259675,8.07699328905102,0.0060727816682216,0.0645566206978846,6.52144275592351,82.0095228384903,8.72686620789451,2.74216819769168,4.04156521079397,4.17369887339833,26.1228736053012,63.4550308426337,0.621296554819455,1.58553491305329,12.11,9.32,2.79,58.87,5.25,2.85,0.64,102.05,991.39,1193.78,92.32,6594841.4,509998.32,122162597.46,69703676.83,5390388.65,1291188324.46,2.12,38.29,7.73,-2.85,0.6,2.93,36.36,7.85,0.83,-0.22,1.69,4.91,11.66,0.78,0.62,89.16,2
6.6519267660024,1.99006200004912,0.0678378733714191,0.0384169598108107,9.62861990627072,1.18500565406101,0.453525606489716,1.28628008559358,8.63720256874291,0.0099141733752781,0.067498391653941,6.8236514325264,81.7663047700095,8.27371468884789,3.13632702039755,3.7350402099044,1.93142064192512,27.1251655748624,64.4685763176284,0.701157023523199,2.03864023215646,12.72,9.76,2.96,57.87,4.27,2.35,1.0,143.33,924.45,1185.19,134.31,6619055.99,750121.9,110643568.21,71319933.95,8082518.73,1192177854.78,2.35,39.16,11.33,1.26,0.99,3.1,31.06,8.74,0.88,0.11,1.7,5.64,10.47,0.81,0.61,79.89,0
3.99177411829154,1.53573745229902,0.222268403728281,0.319932999658681,7.62565151754021,1.03015612533979,0.941830677365913,1.67736073754519,6.81639029423989,0.0080926122330032,0.102546764083103,13.8219323403779,77.3455361327819,4.75914354008316,4.07338798675706,4.50978663082557,4.35181734842779,27.532475020848,48.3618039664075,3.29670595810435,11.9474143930237,19.06,16.68,2.38,45.48,19.14,1.27,0.84,2.65,38.75,17.02,2.27,10496440.39,1399466.72,217387408.55,97005809.12,12933565.75,2009046941.15,2.59,56.77,13.33,-12.3,0.8,3.03,49.65,6.06,1.55,-0.74,2.1,3.02,15.3,1.39,2.52,100.0,2
3.96997851453406,1.73312375354341,0.21638607316235,0.774321066530254,8.24710959092178,1.037405183325,0.863099404065124,1.92478555506091,7.79055351471541,0.0045655607620637,0.0875144846215164,12.362495167315,77.5440778484766,5.34250135207712,4.75092563213132,4.37017117712788,7.45872033994161,27.2103203314517,43.0374073326776,2.62873211570717,15.2946487030941,15.59,13.06,2.53,45.48,22.37,1.97,0.7,1.63,34.24,18.54,1.26,11508608.0,784955.31,207314711.59,105794894.9,7215839.17,1905776799.36,2.5,50.45,6.82,-16.38,0.45,2.86,47.98,6.69,1.55,-1.09,2.03,3.83,13.81,1.36,2.08,100.0,1
4.36800909454706,1.92725022476818,0.151212381231768,0.496575392132829,8.43344673178384,1.077183593635,0.905023855082562,6.00093277918688,12.7300487757031,-0.042966020439193,0.0788277094696558,11.3436357790998,74.1556219616455,12.2519736041294,2.24877198909911,3.51361829940865,6.63179730159497,27.2653776790521,43.2889124667515,2.71024730517399,16.5900469480187,13.31,10.57,2.74,47.11,27.53,4.19,-4.26,-12.04,32.78,20.06,-12.41,11750349.55,-7271529.14,198762011.96,110069474.1,-68114857.82,1861870580.34,1.74,47.74,-61.88,-83.34,-4.29,2.32,96.2,6.94,1.49,-5.78,2.11,4.61,12.9,0.73,0.96,100.0,1
4.49003946460224,2.01171777003626,0.0591255605290159,0.330253269522979,7.92156061006888,0.684141776581189,0.810576247385566,5.98481056638116,12.6412084456541,-0.0471964471336092,0.093277698211362,11.7432161638548,70.9905496828772,14.1398417388241,3.1263924144438,3.97473820852206,2.65489908674629,29.0593621939046,45.8312670713465,2.56989965389832,15.9098369078066,11.58,9.13,2.45,46.46,27.47,10.11,-4.68,-19.07,48.62,28.53,-19.54,12894337.15,-8831158.5,218590969.56,116655586.15,-79895845.67,1977601282.24,1.3,42.54,-68.48,-83.44,-4.71,1.84,95.86,6.89,1.03,-5.75,1.6,5.04,13.41,1.17,1.64,100.0,1
4.47985696474736,1.68398524248157,0.0664661530164797,0.342809945967277,8.57386255356771,0.508424393637656,0.739588672596363,4.60799642286267,10.9254466939968,-0.0235158414042913,0.0517418334039177,6.05449733558762,70.7741811023973,18.0368454965099,5.13447606550519,3.75768696874036,5.85829315695501,26.1497268561966,49.0246254756167,1.93283367441816,13.2768338680732,10.41,7.73,2.68,80.96,27.95,16.69,-2.46,-25.5,68.78,74.67,-26.71,13176842.63,-4714117.08,240155396.97,120180232.25,-42995405.01,2190352589.77,2.37,37.14,-35.77,-66.21,-2.35,1.61,69.54,6.57,2.0,-4.35,1.35,4.96,13.91,1.38,0.97,100.0,1
5.33776766816514,1.81738346602891,0.126282624854223,0.400665730707451,8.77882476582361,0.609117060966437,0.712688992030526,2.69139135893483,10.204639493996,-0.014258147281724,0.0566795174475126,6.23705143546456,74.2293885112527,15.5801495931508,3.95341322433527,3.68935994597641,5.34518402544836,25.6889596893478,52.7481653292069,2.03135214594772,10.4969788640728,10.7,7.81,2.89,73.98,21.25,13.21,-1.38,-23.31,109.6,134.99,-25.05,15280896.96,-2836168.47,252578227.86,146578941.46,-27205377.64,2422806028.48,1.31,31.45,-18.56,-32.83,-1.42,1.58,46.84,7.68,1.09,-2.52,1.42,6.09,11.77,0.9,0.56,100.0,2
5.54855672616442,1.58694505384255,0.0125730513112714,0.342627000572933,8.40165639466805,0.44716202565613,0.598698412726396,2.41333936903904,9.38057541836782,-0.0097891902369976,0.0685493602314894,7.40487546442092,70.9774603146874,18.5841665083349,3.03349771255675,3.69229141068808,0.736601306299163,26.4441239255711,57.6681415894928,1.98928269580324,9.46955907214568,11.67,8.89,2.78,73.98,10.98,6.78,-1.07,-16.76,134.65,136.21,-17.8,15960786.28,-2085829.54,274111144.11,151912792.52,-19852667.93,2608956014.08,1.47,25.96,-13.06,-25.22,-0.97,1.62,41.85,7.49,0.91,-1.88,1.1,5.86,11.97,0.65,0.51,100.0,2
5.85055659686751,2.02505082639392,0.0194786644304167,0.0126590253190898,9.03338721728306,0.541065897796361,0.551668919890783,1.36356830257582,8.78807682160552,0.0024531320442511,0.0637949713138397,6.83005956482894,72.9813650552535,17.3673232610335,2.82124931013649,3.66141873716069,0.418500579879981,33.9755122713198,58.5278028232239,0.859617195231297,2.5571512019319,11.76,8.18,3.58,76.5,5.88,2.88,0.27,6.3,151.61,175.53,5.45,17006337.66,527567.74,282822615.77,163971997.67,5086711.71,2726923939.43,1.65,25.06,3.1,-11.13,0.24,1.61,27.61,7.9,1.12,-0.88,1.13,6.29,11.37,0.5,0.4,86.22,0
6.15730319182905,1.84643836625317,0.0314106560909149,0.0492801400427718,8.98983980474207,0.453381543756238,0.520996218107158,1.38602939489076,8.64898524948417,0.003408545552579,0.0669761267767393,7.18527116827914,71.6644513957484,18.2817343752123,2.86854002121541,3.8635988459821,1.24828026353948,31.5424203585307,60.0875455775945,0.906760047967665,2.35139490638552,11.68,7.79,3.89,76.5,4.9,2.48,0.38,7.7,147.38,165.83,6.99,16180504.75,682201.42,263693658.66,191624738.47,8079270.17,3122908041.07,1.77,22.62,4.21,-6.98,0.34,1.83,26.63,8.08,0.9,-0.56,1.0,6.25,11.04,0.48,0.39,85.69,1
6.05675256238597,1.65293386272409,0.0483690307954762,0.0073582147155557,8.76287776648348,0.476657403784526,0.455976947689228,1.10796744081385,8.17976945768347,0.0058310521060434,0.0616618702983137,6.57933452058257,70.3651263873294,20.3888756062356,2.66666038765678,3.26672202316143,2.28664500139744,30.6104613489092,60.8195793325687,0.906312081063918,2.11028021289933,13.13,7.68,5.45,71.72,3.22,1.58,0.69,15.05,159.34,188.06,14.12,16207113.09,1216995.6,273794324.22,232939594.8,17491484.2,3935157271.38,1.73,25.11,7.5,-5.33,0.58,1.66,23.72,7.76,0.99,-0.41,0.97,6.1,11.69,0.55,0.43,75.21,1
6.25498259118773,1.00824285953604,0.320507829126906,0.0840252137336644,9.50793704417827,0.619029193338544,1.67914597982788,2.04676624079065,8.36081724371725,0.0114711731274151,0.116690189712991,11.8657329028119,73.05968203263,11.7726897059013,3.30189784637626,3.89108186890823,13.0936961237698,17.6555393129585,59.469315198986,0.459902215707272,5.43046527967017,18.42,15.96,1.62,0.0,2.27,0.64,1.28,63.67,615.72,397.88,59.52,9178262.85,1373093.71,158636437.2,136081422.96,20358160.26,2352021560.26,3.3,42.78,14.96,-9.03,1.14,3.73,46.53,7.66,1.84,-0.69,2.37,3.93,12.91,1.53,2.35,91.6,1
6.63558077018178,1.05961397928632,0.186617314936176,0.107713320077058,9.79644064189392,0.609828148256309,1.60918967057444,2.44929681360378,9.01500732493004,0.0078143331696387,0.117327347576368,11.9472908090208,70.5851775374322,14.1395765935597,3.32795505998729,4.92342193732174,10.5948752351244,19.2010860319404,58.5706254808384,0.498486456627942,6.21150485814707,17.38,16.83,0.55,0.0,2.67,0.69,1.03,40.62,560.73,374.98,36.68,9777079.9,956269.85,158052784.9,143919586.6,14076387.1,2326552681.39,3.34,41.81,9.78,-12.83,0.78,3.72,48.51,7.98,1.8,-1.02,2.3,4.26,12.53,1.71,2.54,100.0,0
7.81881116422638,1.3945887342617,0.0625355084087657,0.0978220532274813,11.6376034394855,0.719239764663009,1.8729062353295,2.06957946482671,10.1988145219031,0.0143878891758238,0.108545319924555,11.3029267640545,65.7986784562047,19.7857209503561,3.11267382938475,4.45364395045815,0.758294332772472,19.5337779513971,67.3434572769828,0.592758588740124,7.31806789964943,15.04,14.57,0.47,0.0,2.45,0.91,1.54,67.71,500.43,415.02,63.7,9383461.53,1440279.32,133279969.94,150616587.65,23118329.67,2139314389.32,3.62,40.37,15.34,-8.8,1.43,3.92,40.83,9.37,2.26,-0.82,2.68,5.44,9.5,0.71,0.85,100.0,1
6.57141966533513,1.32364396988519,0.0367252944376602,0.0810238535520663,10.0453272848961,0.667163584172769,1.55580196661558,1.72310488590035,8.85710941301368,0.0118821787188239,0.093845491434688,9.60550921890198,70.1419324826177,17.0330497414472,3.2195085570332,3.58548369296862,1.73574259135664,21.3326195843329,67.0916021637364,0.615511327465877,5.63904064013956,14.16,13.7,0.46,0.0,2.1,1.21,1.39,58.57,442.78,369.37,54.77,8025217.38,1190056.56,137445981.58,133700603.6,19826413.81,2289858308.11,3.0,43.14,14.82,-10.53,1.18,3.18,40.1,8.01,2.03,-0.84,2.3,4.82,15.26,4.07,4.82,86.3,0
